Name,Listing id,Price,Link
Used 2015 Lexus ES 350,573603033,"21,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573603033
Used 2018 Lexus ES 350,574283015,"26,389",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574283015
Used 2017 Lexus ES 350,574614922,"24,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574614922
Used 2017 Lexus GX 460,572560572,"38,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572560572
Used 2018 Lexus RX 450hL w/ Premium Package,567785354,"41,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567785354
Used 2018 Lexus GX 460,571093336,"41,888",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571093336
Used 2019 Lexus NX 300 FWD,551997391,"27,380",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=551997391
Used 2017 Lexus RX 350 AWD,570672349,"29,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570672349
Used 2018 Lexus RX 350L FWD,573063344,"33,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573063344
Used 2019 Lexus RC 300,569314114,"38,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569314114
Used 2016 Lexus NX 200t FWD,569357193,"26,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569357193
Used 2017 Lexus CT 200h,566827021,"15,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566827021
Used 2017 Lexus NX 200t FWD,574614923,"25,780",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574614923
Used 2018 Lexus ES 350,574250801,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574250801
Used 2016 Lexus ES 350,573029382,"20,991",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573029382
Used 2016 Lexus ES 350,573592293,"20,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573592293
Used 2013 Lexus GS 350 AWD,574317666,"23,975",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574317666
Used 2018 Lexus ES 350,574301912,"27,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574301912
Used 2013 Lexus ES 350,564002848,"18,993",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564002848
Used 2018 Lexus RX 350 FWD,573797992,"35,689",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573797992
Used 2019 Lexus GX 460,571699572,"41,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571699572
Used 2001 Lexus IS 300,574200507,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574200507
Used 2017 Lexus RX 350 AWD,573606796,"30,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573606796
Used 2019 Lexus RX 350 FWD,574318357,"34,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574318357
Used 2016 Lexus IS 200t,572999603,"17,891",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572999603
Used 2018 Lexus GX 460,572135327,"42,800",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572135327
Used 2018 Lexus RX 350 AWD,562258834,"36,795",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562258834
Used 2017 Lexus NX 200t AWD,574172624,"29,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574172624
Used 2017 Lexus IS 200t,571601230,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571601230
Used 2017 Lexus NX 200t FWD,567238684,"25,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567238684
Used 2017 Lexus RX 350 AWD w/ Luxury Package,574611851,"39,157",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574611851
Used 2017 Lexus CT 200h,547051878,"18,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=547051878
Used 2016 Lexus NX 200t FWD,572886165,"23,499",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572886165
Used 2018 Lexus ES 350,574630762,"30,858",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574630762
Used 2017 Lexus RX 350 FWD,571160367,"31,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571160367
Used 2018 Lexus RX 350 FWD,573052124,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573052124
Used 2020 Lexus ES 350 F Sport,571159228,"40,898",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571159228
Used 2017 Lexus NX 200t F Sport,574283025,"26,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574283025
Used 2013 Lexus RX 350 AWD,574207036,"19,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574207036
Used 2014 Lexus IS 250,566404729,"18,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566404729
Used 2015 Lexus ES 350,569033197,"22,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569033197
Used 2017 Lexus ES 350,570421632,"25,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570421632
Used 2014 Lexus RX 350 AWD w/ Premium Package,574611813,"20,595",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574611813
Used 2014 Lexus RX 350 FWD,574268932,"23,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574268932
Used 2015 Lexus GS 350,563187958,"21,359",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563187958
Used 2013 Lexus ES 300h,569860612,"13,490",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569860612
Used 2016 Lexus RX 350 AWD,567252353,"26,360",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567252353
Used 2017 Lexus IS 200t,571975256,"23,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571975256
Used 2010 Lexus GX 460,567852515,"20,897",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567852515
Used 2018 Lexus ES 350,574459705,"24,897",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574459705
Used 2014 Lexus LX 570 4WD,571494058,"44,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571494058
Used 1999 Lexus ES 300,574524423,"3,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574524423
Used 2018 Lexus IS 300 AWD,574745223,"29,800",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574745223
Used 2012 Lexus RX 350 FWD,571853193,"14,998",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571853193
Used 2020 Lexus LS 500,562650518,"73,881",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562650518
Used 2017 Lexus IS 200t,563156477,"23,490",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563156477
Used 2013 Lexus CT 200h,565009621,"13,997",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565009621
Used 2015 Lexus IS 350,571845485,"26,334",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571845485
Used 2004 Lexus ES 330,569254764,"4,998",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569254764
Used 2018 Lexus ES 350,570607590,"25,297",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570607590
